load_torque_Nm;mechanical_power_W
0.05059;4.014534205
0.0506;4.003552594
0.05061;3.992566328
0.05062;3.981575408
0.05063;3.970579833
0.05064;3.959579605
0.05065;3.948574722
0.05066;3.937565185
0.05067;3.926550994
0.05068;3.915532149
0.05069;3.904508649
0.0507;3.893480495
0.05071;3.882447687
0.05072;3.871410225
0.05073;3.860368109
0.05074;3.849321338
0.05075;3.838269913
0.05076;3.827213834
0.05077;3.816153101
0.05078;3.805087714
0.05079;3.794017672
0.0508;3.782942976
0.05081;3.771863626
0.05082;3.760779622
0.05083;3.749690963
0.05084;3.73859765
0.05085;3.727499683
0.05086;3.716397062
0.05087;3.705289787
0.05088;3.694177857
0.05089;3.683061274
0.0509;3.671940036
0.05091;3.660814143
0.05092;3.649683597
0.05093;3.638548396
0.05094;3.627408542
0.05095;3.616264032
0.05096;3.605114869
0.05097;3.593961052
0.05098;3.58280258
0.05099;3.571639454
0.051;3.560471674
0.05101;3.54929924
0.05102;3.538122151
0.05103;3.526940408
0.05104;3.515754012
0.05105;3.50456296
0.05106;3.493367255
0.05107;3.482166895
0.05108;3.470961882
0.05109;3.459752214
0.0511;3.448537891
0.05111;3.437318915
0.05112;3.426095284
0.05113;3.414866999
0.05114;3.40363406
0.05115;3.392396467
0.05116;3.38115422
0.05117;3.369907318
0.05118;3.358655762
0.05119;3.347399552
0.0512;3.336138688
0.05121;3.324873169
0.05122;3.313602996
0.05123;3.302328169
0.05124;3.291048688
0.05125;3.279764553
0.05126;3.268475763
0.05127;3.257182319
0.05128;3.245884221
0.05129;3.234581469
0.0513;3.223274063
0.05131;3.211962002
0.05132;3.200645287
0.05133;3.189323918
0.05134;3.177997895
0.05135;3.166667217
0.05136;3.155331885
0.05137;3.1439919
0.05138;3.132647259
0.05139;3.121297965
0.0514;3.109944016
0.05141;3.098585414
0.05142;3.087222157
0.05143;3.075854246
0.05144;3.06448168
0.05145;3.053104461
0.05146;3.041722587
0.05147;3.030336059
0.05148;3.018944876
0.05149;3.00754904
0.0515;2.996148549
0.05151;2.984743404
0.05152;2.973333605
0.05153;2.961919152
0.05154;2.950500044
0.05155;2.939076283
0.05156;2.927647867
0.05157;2.916214797
0.05158;2.904777072
0.05159;2.893334694
0.0516;2.881887661
0.05161;2.870435974
0.05162;2.858979633
0.05163;2.847518637
0.05164;2.836052988
0.05165;2.824582684
0.05166;2.813107726
0.05167;2.801628113
0.05168;2.790143847
0.05169;2.778654926
0.0517;2.767161351
0.05171;2.755663122
0.05172;2.744160239
0.05173;2.732652701
0.05174;2.72114051
0.05175;2.709623664
0.05176;2.698102164
0.05177;2.686576009
0.05178;2.675045201
0.05179;2.663509738
0.0518;2.651969621
0.05181;2.64042485
0.05182;2.628875424
0.05183;2.617321344
0.05184;2.605762611
0.05185;2.594199223
0.05186;2.58263118
0.05187;2.571058484
0.05188;2.559481133
0.05189;2.547899128
0.0519;2.536312469
0.05191;2.524721156
0.05192;2.513125188
0.05193;2.501524566
0.05194;2.48991929
0.05195;2.47830936
0.05196;2.466694776
0.05197;2.455075537
0.05198;2.443451644
0.05199;2.431823097
0.052;2.420189896
0.05201;2.408552041
0.05202;2.396909531
0.05203;2.385262367
0.05204;2.373610549
0.05205;2.361954077
0.05206;2.35029295
0.05207;2.338627169
0.05208;2.326956735
0.05209;2.315281645
0.0521;2.303601902
0.05211;2.291917504
0.05212;2.280228453
0.05213;2.268534747
0.05214;2.256836387
0.05215;2.245133372
0.05216;2.233425704
0.05217;2.221713381
0.05218;2.209996404
0.05219;2.198274772
0.0522;2.186548487
0.05221;2.174817547
0.05222;2.163081953
0.05223;2.151341705
0.05224;2.139596803
0.05225;2.127847246
0.05226;2.116093036
0.05227;2.104334171
0.05228;2.092570652
0.05229;2.080802478
0.0523;2.069029651
0.05231;2.057252169
0.05232;2.045470033
0.05233;2.033683243
0.05234;2.021891798
0.05235;2.0100957
0.05236;1.998294947
0.05237;1.98648954
0.05238;1.974679478
0.05239;1.962864763
0.0524;1.951045393
0.05241;1.939221369
0.05242;1.927392691
0.05243;1.915559359
0.05244;1.903721372
0.05245;1.891878732
0.05246;1.880031437
0.05247;1.868179487
0.05248;1.856322884
0.05249;1.844461626
0.0525;1.832595715
0.05251;1.820725149
0.05252;1.808849928
0.05253;1.796970054
0.05254;1.785085525
0.05255;1.773196342
0.05256;1.761302505
0.05257;1.749404014
0.05258;1.737500869
0.05259;1.725593069
0.0526;1.713680615
0.05261;1.701763507
0.05262;1.689841744
0.05263;1.677915328
0.05264;1.665984257
0.05265;1.654048532
0.05266;1.642108153
0.05267;1.63016312
0.05268;1.618213432
0.05269;1.60625909
0.0527;1.594300094
0.05271;1.582336444
0.05272;1.570368139
0.05273;1.558395181
0.05274;1.546417568
0.05275;1.534435301
0.05276;1.522448379
0.05277;1.510456804
0.05278;1.498460574
0.05279;1.48645969
0.0528;1.474454152
0.05281;1.46244396
0.05282;1.450429113
0.05283;1.438409612
0.05284;1.426385457
0.05285;1.414356648
0.05286;1.402323185
0.05287;1.390285067
0.05288;1.378242295
0.05289;1.366194869
0.0529;1.354142789
0.05291;1.342086055
0.05292;1.330024666
0.05293;1.317958623
0.05294;1.305887926
0.05295;1.293812575
0.05296;1.281732569
0.05297;1.269647909
0.05298;1.257558595
0.05299;1.245464627
0.053;1.233366005
0.05301;1.221262728
0.05302;1.209154797
0.05303;1.197042212
0.05304;1.184924973
0.05305;1.17280308
0.05306;1.160676532
0.05307;1.14854533
0.05308;1.136409474
0.05309;1.124268964
0.0531;1.112123799
0.05311;1.099973981
0.05312;1.087819508
0.05313;1.075660381
0.05314;1.063496599
0.05315;1.051328164
0.05316;1.039155074
0.05317;1.02697733
0.05318;1.014794932
0.05319;1.002607879
0.0532;0.9904161729
0.05321;0.9782198121
0.05322;0.966018797
0.05323;0.9538131278
0.05324;0.9416028043
0.05325;0.9293878267
0.05326;0.9171681948
0.05327;0.9049439087
0.05328;0.8927149684
0.05329;0.8804813739
0.0533;0.8682431252
0.05331;0.8560002223
0.05332;0.8437526652
0.05333;0.8315004538
0.05334;0.8192435883
0.05335;0.8069820685
0.05336;0.7947158945
0.05337;0.7824450663
0.05338;0.7701695839
0.05339;0.7578894473
0.0534;0.7456046565
0.05341;0.7333152114
0.05342;0.7210211122
0.05343;0.7087223587
0.05344;0.696418951
0.05345;0.6841108891
0.05346;0.671798173
0.05347;0.6594808027
0.05348;0.6471587782
0.05349;0.6348320995
0.0535;0.6225007665
0.05351;0.6101647794
0.05352;0.597824138
0.05353;0.5854788425
0.05354;0.5731288927
0.05355;0.5607742887
0.05356;0.5484150305
0.05357;0.536051118
0.05358;0.5236825514
0.05359;0.5113093306
0.0536;0.4989314555
0.05361;0.4865489262
0.05362;0.4741617428
0.05363;0.4617699051
0.05364;0.4493734132
0.05365;0.4369722671
0.05366;0.4245664667
0.05367;0.4121560122
0.05368;0.3997409035
0.05369;0.3873211405
0.0537;0.3748967233
0.05371;0.3624676519
0.05372;0.3500339264
0.05373;0.3375955466
0.05374;0.3251525125
0.05375;0.3127048243
0.05376;0.3002524819
0.05377;0.2877954852
0.05378;0.2753338344
0.05379;0.2628675293
0.0538;0.25039657
0.05381;0.2379209565
0.05382;0.2254406888
0.05383;0.2129557669
0.05384;0.2004661908
0.05385;0.1879719604
0.05386;0.1754730759
0.05387;0.1629695371
0.05388;0.1504613442
0.05389;0.137948497
0.0539;0.1254309956
0.05391;0.11290884
0.05392;0.1003820302
0.05393;0.08785056612
0.05394;0.07531444788
0.05395;0.06277367543
0.05396;0.05022824877
0.05397;0.03767816789
0.05398;0.02512343281
0.05399;0.01256404351
0.054;0
