load_torque_Nm;current_A
0.03522;0.8550632911
0.03523;0.8552290536
0.03524;0.8553948162
0.03525;0.8555605787
0.03526;0.8557263412
0.03527;0.8558921037
0.03528;0.8560578662
0.03529;0.8562236287
0.0353;0.8563893912
0.03531;0.8565551537
0.03532;0.8567209162
0.03533;0.8568866787
0.03534;0.8570524412
0.03535;0.8572182037
0.03536;0.8573839662
0.03537;0.8575497288
0.03538;0.8577154913
0.03539;0.8578812538
0.0354;0.8580470163
0.03541;0.8582127788
0.03542;0.8583785413
0.03543;0.8585443038
0.03544;0.8587100663
0.03545;0.8588758288
0.03546;0.8590415913
0.03547;0.8592073538
0.03548;0.8593731163
0.03549;0.8595388788
0.0355;0.8597046414
0.03551;0.8598704039
0.03552;0.8600361664
0.03553;0.8602019289
0.03554;0.8603676914
0.03555;0.8605334539
0.03556;0.8606992164
0.03557;0.8608649789
0.03558;0.8610307414
0.03559;0.8611965039
0.0356;0.8613622664
0.03561;0.8615280289
0.03562;0.8616937914
0.03563;0.8618595539
0.03564;0.8620253165
0.03565;0.862191079
0.03566;0.8623568415
0.03567;0.862522604
0.03568;0.8626883665
0.03569;0.862854129
0.0357;0.8630198915
0.03571;0.863185654
0.03572;0.8633514165
0.03573;0.863517179
0.03574;0.8636829415
0.03575;0.863848704
0.03576;0.8640144665
0.03577;0.8641802291
0.03578;0.8643459916
0.03579;0.8645117541
0.0358;0.8646775166
0.03581;0.8648432791
0.03582;0.8650090416
0.03583;0.8651748041
0.03584;0.8653405666
0.03585;0.8655063291
0.03586;0.8656720916
0.03587;0.8658378541
0.03588;0.8660036166
0.03589;0.8661693791
0.0359;0.8663351417
0.03591;0.8665009042
0.03592;0.8666666667
0.03593;0.8668324292
0.03594;0.8669981917
0.03595;0.8671639542
0.03596;0.8673297167
0.03597;0.8674954792
0.03598;0.8676612417
0.03599;0.8678270042
0.036;0.8679927667
0.03601;0.8681585292
0.03602;0.8683242917
0.03603;0.8684900542
0.03604;0.8686558168
0.03605;0.8688215793
0.03606;0.8689873418
0.03607;0.8691531043
0.03608;0.8693188668
0.03609;0.8694846293
0.0361;0.8696503918
0.03611;0.8698161543
0.03612;0.8699819168
0.03613;0.8701476793
0.03614;0.8703134418
0.03615;0.8704792043
0.03616;0.8706449668
0.03617;0.8708107294
0.03618;0.8709764919
0.03619;0.8711422544
0.0362;0.8713080169
0.03621;0.8714737794
0.03622;0.8716395419
0.03623;0.8718053044
0.03624;0.8719710669
0.03625;0.8721368294
0.03626;0.8723025919
0.03627;0.8724683544
0.03628;0.8726341169
0.03629;0.8727998794
0.0363;0.872965642
0.03631;0.8731314045
0.03632;0.873297167
0.03633;0.8734629295
0.03634;0.873628692
0.03635;0.8737944545
0.03636;0.873960217
0.03637;0.8741259795
0.03638;0.874291742
0.03639;0.8744575045
0.0364;0.874623267
0.03641;0.8747890295
0.03642;0.874954792
0.03643;0.8751205546
0.03644;0.8752863171
0.03645;0.8754520796
0.03646;0.8756178421
0.03647;0.8757836046
0.03648;0.8759493671
0.03649;0.8761151296
0.0365;0.8762808921
0.03651;0.8764466546
0.03652;0.8766124171
0.03653;0.8767781796
0.03654;0.8769439421
0.03655;0.8771097046
0.03656;0.8772754671
0.03657;0.8774412297
0.03658;0.8776069922
0.03659;0.8777727547
0.0366;0.8779385172
0.03661;0.8781042797
0.03662;0.8782700422
0.03663;0.8784358047
0.03664;0.8786015672
0.03665;0.8787673297
0.03666;0.8789330922
0.03667;0.8790988547
0.03668;0.8792646172
0.03669;0.8794303797
0.0367;0.8795961423
0.03671;0.8797619048
0.03672;0.8799276673
0.03673;0.8800934298
0.03674;0.8802591923
0.03675;0.8804249548
0.03676;0.8805907173
0.03677;0.8807564798
0.03678;0.8809222423
0.03679;0.8810880048
0.0368;0.8812537673
0.03681;0.8814195298
0.03682;0.8815852923
0.03683;0.8817510549
0.03684;0.8819168174
0.03685;0.8820825799
0.03686;0.8822483424
0.03687;0.8824141049
0.03688;0.8825798674
0.03689;0.8827456299
0.0369;0.8829113924
0.03691;0.8830771549
0.03692;0.8832429174
0.03693;0.8834086799
0.03694;0.8835744424
0.03695;0.8837402049
0.03696;0.8839059675
0.03697;0.88407173
0.03698;0.8842374925
0.03699;0.884403255
0.037;0.8845690175
0.03701;0.88473478
0.03702;0.8849005425
0.03703;0.885066305
0.03704;0.8852320675
0.03705;0.88539783
0.03706;0.8855635925
0.03707;0.885729355
0.03708;0.8858951175
0.03709;0.88606088
0.0371;0.8862266426
0.03711;0.8863924051
0.03712;0.8865581676
0.03713;0.8867239301
0.03714;0.8868896926
0.03715;0.8870554551
0.03716;0.8872212176
0.03717;0.8873869801
0.03718;0.8875527426
0.03719;0.8877185051
0.0372;0.8878842676
0.03721;0.8880500301
0.03722;0.8882157926
0.03723;0.8883815552
0.03724;0.8885473177
0.03725;0.8887130802
0.03726;0.8888788427
0.03727;0.8890446052
0.03728;0.8892103677
0.03729;0.8893761302
0.0373;0.8895418927
0.03731;0.8897076552
0.03732;0.8898734177
0.03733;0.8900391802
0.03734;0.8902049427
0.03735;0.8903707052
0.03736;0.8905364678
0.03737;0.8907022303
0.03738;0.8908679928
0.03739;0.8910337553
0.0374;0.8911995178
0.03741;0.8913652803
0.03742;0.8915310428
0.03743;0.8916968053
0.03744;0.8918625678
0.03745;0.8920283303
0.03746;0.8921940928
0.03747;0.8923598553
0.03748;0.8925256178
0.03749;0.8926913803
0.0375;0.8928571429
0.03751;0.8930229054
0.03752;0.8931886679
0.03753;0.8933544304
0.03754;0.8935201929
0.03755;0.8936859554
0.03756;0.8938517179
0.03757;0.8940174804
0.03758;0.8941832429
0.03759;0.8943490054
0.0376;0.8945147679
0.03761;0.8946805304
0.03762;0.8948462929
0.03763;0.8950120555
0.03764;0.895177818
0.03765;0.8953435805
0.03766;0.895509343
0.03767;0.8956751055
0.03768;0.895840868
0.03769;0.8960066305
0.0377;0.896172393
0.03771;0.8963381555
0.03772;0.896503918
0.03773;0.8966696805
0.03774;0.896835443
0.03775;0.8970012055
0.03776;0.8971669681
0.03777;0.8973327306
0.03778;0.8974984931
0.03779;0.8976642556
0.0378;0.8978300181
0.03781;0.8979957806
0.03782;0.8981615431
0.03783;0.8983273056
0.03784;0.8984930681
0.03785;0.8986588306
0.03786;0.8988245931
0.03787;0.8989903556
0.03788;0.8991561181
0.03789;0.8993218807
0.0379;0.8994876432
0.03791;0.8996534057
0.03792;0.8998191682
0.03793;0.8999849307
0.03794;0.9
0.03795;0.9
0.03796;0.9
0.03797;0.9
0.03798;0.9
0.03799;0.9
0.038;0.9
0.03801;0.9
0.03802;0.9
0.03803;0.9
0.03804;0.9
0.03805;0.9
0.03806;0.9
0.03807;0.9
0.03808;0.9
0.03809;0.9
0.0381;0.9
0.03811;0.9
0.03812;0.9
0.03813;0.9
0.03814;0.9
0.03815;0.9
0.03816;0.9
0.03817;0.9
0.03818;0.9
0.03819;0.9
0.0382;0.9
0.03821;0.9
0.03822;0.9
0.03823;0.9
0.03824;0.9
0.03825;0.9
0.03826;0.9
0.03827;0.9
0.03828;0.9
0.03829;0.9
0.0383;0.9
0.03831;0.9
0.03832;0.9
0.03833;0.9
0.03834;0.9
0.03835;0.9
0.03836;0.9
0.03837;0.9
0.03838;0.9
0.03839;0.9
0.0384;0.9
0.03841;0.9
0.03842;0.9
0.03843;0.9
0.03844;0.9
0.03845;0.9
0.03846;0.9
0.03847;0.9
0.03848;0.9
0.03849;0.9
0.0385;0.9
0.03851;0.9
0.03852;0.9
0.03853;0.9
0.03854;0.9
0.03855;0.9
0.03856;0.9
0.03857;0.9
0.03858;0.9
0.03859;0.9
0.0386;0.9
0.03861;0.9
0.03862;0.9
0.03863;0.9
0.03864;0.9
0.03865;0.9
0.03866;0.9
0.03867;0.9
0.03868;0.9
0.03869;0.9
0.0387;0.9
0.03871;0.9
0.03872;0.9
0.03873;0.9
0.03874;0.9
0.03875;0.9
0.03876;0.9
0.03877;0.9
0.03878;0.9
0.03879;0.9
0.0388;0.9
0.03881;0.9
0.03882;0.9
0.03883;0.9
0.03884;0.9
0.03885;0.9
0.03886;0.9
0.03887;0.9
0.03888;0.9
0.03889;0.9
0.0389;0.9
0.03891;0.9
0.03892;0.9
0.03893;0.9
0.03894;0.9
0.03895;0.9
0.03896;0.9
0.03897;0.9
0.03898;0.9
0.03899;0.9
0.039;0.9
0.03901;0.9
0.03902;0.9
0.03903;0.9
0.03904;0.9
0.03905;0.9
0.03906;0.9
0.03907;0.9
0.03908;0.9
0.03909;0.9
0.0391;0.9
0.03911;0.9
0.03912;0.9
0.03913;0.9
0.03914;0.9
0.03915;0.9
0.03916;0.9
0.03917;0.9
0.03918;0.9
0.03919;0.9
0.0392;0.9
0.03921;0.9
0.03922;0.9
0.03923;0.9
0.03924;0.9
0.03925;0.9
0.03926;0.9
0.03927;0.9
0.03928;0.9
0.03929;0.9
0.0393;0.9
0.03931;0.9
0.03932;0.9
0.03933;0.9
0.03934;0.9
0.03935;0.9
0.03936;0.9
0.03937;0.9
0.03938;0.9
0.03939;0.9
0.0394;0.9
0.03941;0.9
0.03942;0.9
0.03943;0.9
0.03944;0.9
0.03945;0.9
0.03946;0.9
0.03947;0.9
0.03948;0.9
0.03949;0.9
0.0395;0.9
0.03951;0.9
0.03952;0.9
0.03953;0.9
0.03954;0.9
0.03955;0.9
0.03956;0.9
0.03957;0.9
0.03958;0.9
0.03959;0.9
0.0396;0.9
0.03961;0.9
0.03962;0.9
0.03963;0.9
0.03964;0.9
0.03965;0.9
0.03966;0.9
0.03967;0.9
0.03968;0.9
0.03969;0.9
0.0397;0.9
0.03971;0.9
0.03972;0.9
0.03973;0.9
0.03974;0.9
0.03975;0.9
0.03976;0.9
0.03977;0.9
0.03978;0.9
0.03979;0.9
0.0398;0.9
0.03981;0.9
0.03982;0.9
0.03983;0.9
0.03984;0.9
0.03985;0.9
0.03986;0.9
0.03987;0.9
0.03988;0.9
0.03989;0.9
0.0399;0.9
0.03991;0.9
0.03992;0.9
0.03993;0.9
0.03994;0.9
0.03995;0.9
0.03996;0.9
0.03997;0.9
0.03998;0.9
0.03999;0.9
0.04;0.9
0.04001;0.9
0.04002;0.9
0.04003;0.9
0.04004;0.9
0.04005;0.9
0.04006;0.9
0.04007;0.9
0.04008;0.9
0.04009;0.9
0.0401;0.9
0.04011;0.9
0.04012;0.9
0.04013;0.9
0.04014;0.9
0.04015;0.9
0.04016;0.9
0.04017;0.9
0.04018;0.9
0.04019;0.9
0.0402;0.9
0.04021;0.9
0.04022;0.9
0.04023;0.9
0.04024;0.9
0.04025;0.9
0.04026;0.9
0.04027;0.9
0.04028;0.9
0.04029;0.9
0.0403;0.9
0.04031;0.9
0.04032;0.9
0.04033;0.9
0.04034;0.9
0.04035;0.9
0.04036;0.9
0.04037;0.9
0.04038;0.9
0.04039;0.9
0.0404;0.9
0.04041;0.9
0.04042;0.9
0.04043;0.9
0.04044;0.9
0.04045;0.9
0.04046;0.9
0.04047;0.9
0.04048;0.9
0.04049;0.9
0.0405;0.9
0.04051;0.9
0.04052;0.9
0.04053;0.9
0.04054;0.9
0.04055;0.9
0.04056;0.9
0.04057;0.9
0.04058;0.9
0.04059;0.9
0.0406;0.9
0.04061;0.9
0.04062;0.9
0.04063;0.9
0.04064;0.9
0.04065;0.9
0.04066;0.9
0.04067;0.9
0.04068;0.9
0.04069;0.9
0.0407;0.9
0.04071;0.9
0.04072;0.9
0.04073;0.9
0.04074;0.9
0.04075;0.9
0.04076;0.9
0.04077;0.9
0.04078;0.9
0.04079;0.9
0.0408;0.9
0.04081;0.9
0.04082;0.9
0.04083;0.9
0.04084;0.9
0.04085;0.9
0.04086;0.9
0.04087;0.9
0.04088;0.9
0.04089;0.9
0.0409;0.9
0.04091;0.9
0.04092;0.9
0.04093;0.9
0.04094;0.9
0.04095;0.9
0.04096;0.9
0.04097;0.9
0.04098;0.9
0.04099;0.9
0.041;0.9
0.04101;0.9
0.04102;0.9
0.04103;0.9
0.04104;0.9
0.04105;0.9
0.04106;0.9
0.04107;0.9
0.04108;0.9
0.04109;0.9
0.0411;0.9
0.04111;0.9
0.04112;0.9
0.04113;0.9
0.04114;0.9
0.04115;0.9
0.04116;0.9
0.04117;0.9
0.04118;0.9
0.04119;0.9
0.0412;0.9
0.04121;0.9
0.04122;0.9
0.04123;0.9
0.04124;0.9
0.04125;0.9
0.04126;0.9
0.04127;0.9
0.04128;0.9
0.04129;0.9
0.0413;0.9
0.04131;0.9
0.04132;0.9
0.04133;0.9
0.04134;0.9
0.04135;0.9
0.04136;0.9
0.04137;0.9
0.04138;0.9
0.04139;0.9
0.0414;0.9
0.04141;0.9
0.04142;0.9
0.04143;0.9
0.04144;0.9
0.04145;0.9
0.04146;0.9
0.04147;0.9
0.04148;0.9
0.04149;0.9
0.0415;0.9
0.04151;0.9
0.04152;0.9
0.04153;0.9
0.04154;0.9
0.04155;0.9
0.04156;0.9
0.04157;0.9
0.04158;0.9
0.04159;0.9
0.0416;0.9
0.04161;0.9
0.04162;0.9
0.04163;0.9
0.04164;0.9
0.04165;0.9
0.04166;0.9
0.04167;0.9
0.04168;0.9
0.04169;0.9
0.0417;0.9
0.04171;0.9
0.04172;0.9
0.04173;0.9
0.04174;0.9
0.04175;0.9
0.04176;0.9
0.04177;0.9
0.04178;0.9
0.04179;0.9
0.0418;0.9
0.04181;0.9
0.04182;0.9
0.04183;0.9
0.04184;0.9
0.04185;0.9
0.04186;0.9
0.04187;0.9
0.04188;0.9
0.04189;0.9
0.0419;0.9
0.04191;0.9
0.04192;0.9
0.04193;0.9
0.04194;0.9
0.04195;0.9
0.04196;0.9
0.04197;0.9
0.04198;0.9
0.04199;0.9
0.042;0.9
0.04201;0.9
0.04202;0.9
0.04203;0.9
0.04204;0.9
0.04205;0.9
0.04206;0.9
0.04207;0.9
0.04208;0.9
0.04209;0.9
0.0421;0.9
0.04211;0.9
0.04212;0.9
0.04213;0.9
0.04214;0.9
0.04215;0.9
0.04216;0.9
0.04217;0.9
0.04218;0.9
0.04219;0.9
0.0422;0.9
0.04221;0.9
0.04222;0.9
0.04223;0.9
0.04224;0.9
0.04225;0.9
0.04226;0.9
0.04227;0.9
0.04228;0.9
0.04229;0.9
0.0423;0.9
0.04231;0.9
0.04232;0.9
0.04233;0.9
0.04234;0.9
0.04235;0.9
0.04236;0.9
0.04237;0.9
0.04238;0.9
0.04239;0.9
0.0424;0.9
0.04241;0.9
0.04242;0.9
0.04243;0.9
0.04244;0.9
0.04245;0.9
0.04246;0.9
0.04247;0.9
0.04248;0.9
0.04249;0.9
0.0425;0.9
0.04251;0.9
0.04252;0.9
0.04253;0.9
0.04254;0.9
0.04255;0.9
0.04256;0.9
0.04257;0.9
0.04258;0.9
0.04259;0.9
0.0426;0.9
0.04261;0.9
0.04262;0.9
0.04263;0.9
0.04264;0.9
0.04265;0.9
0.04266;0.9
0.04267;0.9
0.04268;0.9
0.04269;0.9
0.0427;0.9
0.04271;0.9
0.04272;0.9
0.04273;0.9
0.04274;0.9
0.04275;0.9
0.04276;0.9
0.04277;0.9
0.04278;0.9
0.04279;0.9
0.0428;0.9
0.04281;0.9
0.04282;0.9
0.04283;0.9
0.04284;0.9
0.04285;0.9
0.04286;0.9
0.04287;0.9
0.04288;0.9
0.04289;0.9
0.0429;0.9
0.04291;0.9
0.04292;0.9
0.04293;0.9
0.04294;0.9
0.04295;0.9
0.04296;0.9
0.04297;0.9
0.04298;0.9
0.04299;0.9
0.043;0.9
0.04301;0.9
0.04302;0.9
0.04303;0.9
0.04304;0.9
0.04305;0.9
0.04306;0.9
0.04307;0.9
0.04308;0.9
0.04309;0.9
0.0431;0.9
0.04311;0.9
0.04312;0.9
0.04313;0.9
0.04314;0.9
0.04315;0.9
0.04316;0.9
0.04317;0.9
0.04318;0.9
0.04319;0.9
0.0432;0.9
0.04321;0.9
0.04322;0.9
0.04323;0.9
0.04324;0.9
0.04325;0.9
0.04326;0.9
0.04327;0.9
0.04328;0.9
0.04329;0.9
0.0433;0.9
0.04331;0.9
0.04332;0.9
0.04333;0.9
0.04334;0.9
0.04335;0.9
0.04336;0.9
0.04337;0.9
0.04338;0.9
0.04339;0.9
0.0434;0.9
0.04341;0.9
0.04342;0.9
0.04343;0.9
0.04344;0.9
0.04345;0.9
0.04346;0.9
0.04347;0.9
0.04348;0.9
0.04349;0.9
0.0435;0.9
0.04351;0.9
0.04352;0.9
0.04353;0.9
0.04354;0.9
0.04355;0.9
0.04356;0.9
0.04357;0.9
0.04358;0.9
0.04359;0.9
0.0436;0.9
0.04361;0.9
0.04362;0.9
0.04363;0.9
0.04364;0.9
0.04365;0.9
0.04366;0.9
0.04367;0.9
0.04368;0.9
0.04369;0.9
0.0437;0.9
0.04371;0.9
0.04372;0.9
0.04373;0.9
0.04374;0.9
0.04375;0.9
0.04376;0.9
0.04377;0.9
0.04378;0.9
0.04379;0.9
0.0438;0.9
0.04381;0.9
0.04382;0.9
0.04383;0.9
0.04384;0.9
0.04385;0.9
0.04386;0.9
0.04387;0.9
0.04388;0.9
0.04389;0.9
0.0439;0.9
0.04391;0.9
0.04392;0.9
0.04393;0.9
0.04394;0.9
0.04395;0.9
0.04396;0.9
0.04397;0.9
0.04398;0.9
0.04399;0.9
0.044;0.9
0.04401;0.9
0.04402;0.9
0.04403;0.9
0.04404;0.9
0.04405;0.9
0.04406;0.9
0.04407;0.9
0.04408;0.9
0.04409;0.9
0.0441;0.9
0.04411;0.9
0.04412;0.9
0.04413;0.9
0.04414;0.9
0.04415;0.9
0.04416;0.9
0.04417;0.9
0.04418;0.9
0.04419;0.9
0.0442;0.9
0.04421;0.9
0.04422;0.9
0.04423;0.9
0.04424;0.9
0.04425;0.9
0.04426;0.9
0.04427;0.9
0.04428;0.9
0.04429;0.9
0.0443;0.9
0.04431;0.9
0.04432;0.9
0.04433;0.9
0.04434;0.9
0.04435;0.9
0.04436;0.9
0.04437;0.9
0.04438;0.9
0.04439;0.9
0.0444;0.9
0.04441;0.9
0.04442;0.9
0.04443;0.9
0.04444;0.9
0.04445;0.9
0.04446;0.9
0.04447;0.9
0.04448;0.9
0.04449;0.9
0.0445;0.9
0.04451;0.9
0.04452;0.9
0.04453;0.9
0.04454;0.9
0.04455;0.9
0.04456;0.9
0.04457;0.9
0.04458;0.9
0.04459;0.9
0.0446;0.9
0.04461;0.9
0.04462;0.9
0.04463;0.9
0.04464;0.9
0.04465;0.9
0.04466;0.9
0.04467;0.9
0.04468;0.9
0.04469;0.9
0.0447;0.9
0.04471;0.9
0.04472;0.9
0.04473;0.9
0.04474;0.9
0.04475;0.9
0.04476;0.9
0.04477;0.9
0.04478;0.9
0.04479;0.9
0.0448;0.9
0.04481;0.9
0.04482;0.9
0.04483;0.9
0.04484;0.9
0.04485;0.9
0.04486;0.9
0.04487;0.9
0.04488;0.9
0.04489;0.9
0.0449;0.9
0.04491;0.9
0.04492;0.9
0.04493;0.9
0.04494;0.9
0.04495;0.9
0.04496;0.9
0.04497;0.9
0.04498;0.9
0.04499;0.9
0.045;0.9
0.04501;0.9
0.04502;0.9
0.04503;0.9
0.04504;0.9
0.04505;0.9
0.04506;0.9
0.04507;0.9
0.04508;0.9
0.04509;0.9
0.0451;0.9
0.04511;0.9
0.04512;0.9
0.04513;0.9
0.04514;0.9
0.04515;0.9
0.04516;0.9
0.04517;0.9
0.04518;0.9
0.04519;0.9
0.0452;0.9
0.04521;0.9
0.04522;0.9
0.04523;0.9
0.04524;0.9
0.04525;0.9
0.04526;0.9
0.04527;0.9
0.04528;0.9
0.04529;0.9
0.0453;0.9
0.04531;0.9
0.04532;0.9
0.04533;0.9
0.04534;0.9
0.04535;0.9
0.04536;0.9
0.04537;0.9
0.04538;0.9
0.04539;0.9
0.0454;0.9
0.04541;0.9
0.04542;0.9
0.04543;0.9
0.04544;0.9
0.04545;0.9
0.04546;0.9
0.04547;0.9
0.04548;0.9
0.04549;0.9
0.0455;0.9
0.04551;0.9
0.04552;0.9
0.04553;0.9
0.04554;0.9
0.04555;0.9
0.04556;0.9
0.04557;0.9
0.04558;0.9
0.04559;0.9
0.0456;0.9
0.04561;0.9
0.04562;0.9
0.04563;0.9
0.04564;0.9
0.04565;0.9
0.04566;0.9
0.04567;0.9
0.04568;0.9
0.04569;0.9
0.0457;0.9
0.04571;0.9
0.04572;0.9
0.04573;0.9
0.04574;0.9
0.04575;0.9
0.04576;0.9
0.04577;0.9
0.04578;0.9
0.04579;0.9
0.0458;0.9
0.04581;0.9
0.04582;0.9
0.04583;0.9
0.04584;0.9
0.04585;0.9
0.04586;0.9
0.04587;0.9
0.04588;0.9
0.04589;0.9
0.0459;0.9
0.04591;0.9
0.04592;0.9
0.04593;0.9
0.04594;0.9
0.04595;0.9
0.04596;0.9
0.04597;0.9
0.04598;0.9
0.04599;0.9
0.046;0.9
0.04601;0.9
0.04602;0.9
0.04603;0.9
0.04604;0.9
0.04605;0.9
0.04606;0.9
0.04607;0.9
0.04608;0.9
0.04609;0.9
0.0461;0.9
0.04611;0.9
0.04612;0.9
0.04613;0.9
0.04614;0.9
0.04615;0.9
0.04616;0.9
0.04617;0.9
0.04618;0.9
0.04619;0.9
0.0462;0.9
0.04621;0.9
0.04622;0.9
0.04623;0.9
0.04624;0.9
0.04625;0.9
0.04626;0.9
0.04627;0.9
0.04628;0.9
0.04629;0.9
0.0463;0.9
0.04631;0.9
0.04632;0.9
0.04633;0.9
0.04634;0.9
0.04635;0.9
0.04636;0.9
0.04637;0.9
0.04638;0.9
0.04639;0.9
0.0464;0.9
0.04641;0.9
0.04642;0.9
0.04643;0.9
0.04644;0.9
0.04645;0.9
0.04646;0.9
0.04647;0.9
0.04648;0.9
0.04649;0.9
0.0465;0.9
0.04651;0.9
0.04652;0.9
0.04653;0.9
0.04654;0.9
0.04655;0.9
0.04656;0.9
0.04657;0.9
0.04658;0.9
0.04659;0.9
0.0466;0.9
0.04661;0.9
0.04662;0.9
0.04663;0.9
0.04664;0.9
0.04665;0.9
0.04666;0.9
0.04667;0.9
0.04668;0.9
0.04669;0.9
0.0467;0.9
0.04671;0.9
0.04672;0.9
0.04673;0.9
0.04674;0.9
0.04675;0.9
0.04676;0.9
0.04677;0.9
0.04678;0.9
0.04679;0.9
0.0468;0.9
0.04681;0.9
0.04682;0.9
0.04683;0.9
0.04684;0.9
0.04685;0.9
0.04686;0.9
0.04687;0.9
0.04688;0.9
0.04689;0.9
0.0469;0.9
0.04691;0.9
0.04692;0.9
0.04693;0.9
0.04694;0.9
0.04695;0.9
0.04696;0.9
0.04697;0.9
0.04698;0.9
0.04699;0.9
0.047;0.9
0.04701;0.9
0.04702;0.9
0.04703;0.9
0.04704;0.9
0.04705;0.9
0.04706;0.9
0.04707;0.9
0.04708;0.9
0.04709;0.9
0.0471;0.9
0.04711;0.9
0.04712;0.9
0.04713;0.9
0.04714;0.9
0.04715;0.9
0.04716;0.9
0.04717;0.9
0.04718;0.9
0.04719;0.9
0.0472;0.9
0.04721;0.9
0.04722;0.9
0.04723;0.9
0.04724;0.9
0.04725;0.9
0.04726;0.9
0.04727;0.9
0.04728;0.9
0.04729;0.9
0.0473;0.9
0.04731;0.9
0.04732;0.9
0.04733;0.9
0.04734;0.9
0.04735;0.9
0.04736;0.9
0.04737;0.9
0.04738;0.9
0.04739;0.9
0.0474;0.9
0.04741;0.9
0.04742;0.9
0.04743;0.9
0.04744;0.9
0.04745;0.9
0.04746;0.9
0.04747;0.9
0.04748;0.9
0.04749;0.9
0.0475;0.9
0.04751;0.9
0.04752;0.9
0.04753;0.9
0.04754;0.9
0.04755;0.9
0.04756;0.9
0.04757;0.9
0.04758;0.9
0.04759;0.9
0.0476;0.9
0.04761;0.9
0.04762;0.9
0.04763;0.9
0.04764;0.9
0.04765;0.9
0.04766;0.9
0.04767;0.9
0.04768;0.9
0.04769;0.9
0.0477;0.9
0.04771;0.9
0.04772;0.9
0.04773;0.9
0.04774;0.9
0.04775;0.9
0.04776;0.9
0.04777;0.9
0.04778;0.9
0.04779;0.9
0.0478;0.9
0.04781;0.9
0.04782;0.9
0.04783;0.9
0.04784;0.9
0.04785;0.9
0.04786;0.9
0.04787;0.9
0.04788;0.9
0.04789;0.9
0.0479;0.9
0.04791;0.9
0.04792;0.9
0.04793;0.9
0.04794;0.9
0.04795;0.9
0.04796;0.9
0.04797;0.9
0.04798;0.9
0.04799;0.9
0.048;0.9
0.04801;0.9
0.04802;0.9
0.04803;0.9
0.04804;0.9
0.04805;0.9
0.04806;0.9
0.04807;0.9
0.04808;0.9
0.04809;0.9
0.0481;0.9
0.04811;0.9
0.04812;0.9
0.04813;0.9
0.04814;0.9
0.04815;0.9
0.04816;0.9
0.04817;0.9
0.04818;0.9
0.04819;0.9
0.0482;0.9
0.04821;0.9
0.04822;0.9
0.04823;0.9
0.04824;0.9
0.04825;0.9
0.04826;0.9
0.04827;0.9
0.04828;0.9
0.04829;0.9
0.0483;0.9
0.04831;0.9
0.04832;0.9
0.04833;0.9
0.04834;0.9
0.04835;0.9
0.04836;0.9
0.04837;0.9
0.04838;0.9
0.04839;0.9
0.0484;0.9
0.04841;0.9
0.04842;0.9
0.04843;0.9
0.04844;0.9
0.04845;0.9
0.04846;0.9
0.04847;0.9
0.04848;0.9
0.04849;0.9
0.0485;0.9
0.04851;0.9
0.04852;0.9
0.04853;0.9
0.04854;0.9
0.04855;0.9
0.04856;0.9
0.04857;0.9
0.04858;0.9
0.04859;0.9
0.0486;0.9
0.04861;0.9
0.04862;0.9
0.04863;0.9
0.04864;0.9
0.04865;0.9
0.04866;0.9
0.04867;0.9
0.04868;0.9
0.04869;0.9
0.0487;0.9
0.04871;0.9
0.04872;0.9
0.04873;0.9
0.04874;0.9
0.04875;0.9
0.04876;0.9
0.04877;0.9
0.04878;0.9
0.04879;0.9
0.0488;0.9
0.04881;0.9
0.04882;0.9
0.04883;0.9
0.04884;0.9
0.04885;0.9
0.04886;0.9
0.04887;0.9
0.04888;0.9
0.04889;0.9
0.0489;0.9
0.04891;0.9
0.04892;0.9
0.04893;0.9
0.04894;0.9
0.04895;0.9
0.04896;0.9
0.04897;0.9
0.04898;0.9
0.04899;0.9
0.049;0.9
0.04901;0.9
0.04902;0.9
0.04903;0.9
0.04904;0.9
0.04905;0.9
0.04906;0.9
0.04907;0.9
0.04908;0.9
0.04909;0.9
0.0491;0.9
0.04911;0.9
0.04912;0.9
0.04913;0.9
0.04914;0.9
0.04915;0.9
0.04916;0.9
0.04917;0.9
0.04918;0.9
0.04919;0.9
0.0492;0.9
0.04921;0.9
0.04922;0.9
0.04923;0.9
0.04924;0.9
0.04925;0.9
0.04926;0.9
0.04927;0.9
0.04928;0.9
0.04929;0.9
0.0493;0.9
0.04931;0.9
0.04932;0.9
0.04933;0.9
0.04934;0.9
0.04935;0.9
0.04936;0.9
0.04937;0.9
0.04938;0.9
0.04939;0.9
0.0494;0.9
0.04941;0.9
0.04942;0.9
0.04943;0.9
0.04944;0.9
0.04945;0.9
0.04946;0.9
0.04947;0.9
0.04948;0.9
0.04949;0.9
0.0495;0.9
0.04951;0.9
0.04952;0.9
0.04953;0.9
0.04954;0.9
0.04955;0.9
0.04956;0.9
0.04957;0.9
0.04958;0.9
0.04959;0.9
0.0496;0.9
0.04961;0.9
0.04962;0.9
0.04963;0.9
0.04964;0.9
0.04965;0.9
0.04966;0.9
0.04967;0.9
0.04968;0.9
0.04969;0.9
0.0497;0.9
0.04971;0.9
0.04972;0.9
0.04973;0.9
0.04974;0.9
0.04975;0.9
0.04976;0.9
0.04977;0.9
0.04978;0.9
0.04979;0.9
0.0498;0.9
0.04981;0.9
0.04982;0.9
0.04983;0.9
0.04984;0.9
0.04985;0.9
0.04986;0.9
0.04987;0.9
0.04988;0.9
