load_torque_Nm;efficiency_percent
0.03811;65.96362473
0.03812;65.98017731
0.03813;65.99672856
0.03814;66.01327848
0.03815;66.02982705
0.03816;66.04637429
0.03817;66.06292019
0.03818;66.07946474
0.03819;66.09600794
0.0382;66.11254979
0.03821;66.12909029
0.03822;66.14562943
0.03823;66.16216722
0.03824;66.17870365
0.03825;66.19523871
0.03826;66.21177241
0.03827;66.22830474
0.03828;66.24483571
0.03829;66.26136529
0.0383;66.27789351
0.03831;66.29442034
0.03832;66.3109458
0.03833;66.32746987
0.03834;66.34399255
0.03835;66.36051385
0.03836;66.37703375
0.03837;66.39355227
0.03838;66.41006938
0.03839;66.4265851
0.0384;66.44309941
0.03841;66.45961232
0.03842;66.47612383
0.03843;66.49263392
0.03844;66.5091426
0.03845;66.52564987
0.03846;66.54215572
0.03847;66.55866015
0.03848;66.57516316
0.03849;66.59166474
0.0385;66.60816489
0.03851;66.62466361
0.03852;66.6411609
0.03853;66.65765675
0.03854;66.67415116
0.03855;66.69064413
0.03856;66.70713566
0.03857;66.72362574
0.03858;66.74011436
0.03859;66.75660154
0.0386;66.77308726
0.03861;66.78957152
0.03862;66.80605432
0.03863;66.82253565
0.03864;66.83901552
0.03865;66.85549391
0.03866;66.87197084
0.03867;66.88844629
0.03868;66.90492026
0.03869;66.92139275
0.0387;66.93786376
0.03871;66.95433328
0.03872;66.97080131
0.03873;66.98726784
0.03874;67.00373288
0.03875;67.02019643
0.03876;67.03665847
0.03877;67.05311901
0.03878;67.06957804
0.03879;67.08603556
0.0388;67.10249157
0.03881;67.11894606
0.03882;67.13539903
0.03883;67.15185049
0.03884;67.16830041
0.03885;67.18474881
0.03886;67.20119568
0.03887;67.21764102
0.03888;67.23408482
0.03889;67.25052708
0.0389;67.26696779
0.03891;67.28340696
0.03892;67.29984459
0.03893;67.31628066
0.03894;67.33271517
0.03895;67.34914813
0.03896;67.36557953
0.03897;67.38200937
0.03898;67.39843763
0.03899;67.41486433
0.039;67.43128946
0.03901;67.447713
0.03902;67.46413497
0.03903;67.48055536
0.03904;67.49697416
0.03905;67.51339138
0.03906;67.529807
0.03907;67.54622103
0.03908;67.56263345
0.03909;67.57904428
0.0391;67.59545351
0.03911;67.61186112
0.03912;67.62826713
0.03913;67.64467152
0.03914;67.6610743
0.03915;67.67747545
0.03916;67.69387498
0.03917;67.71027289
0.03918;67.72666916
0.03919;67.74306381
0.0392;67.75945681
0.03921;67.77584818
0.03922;67.7922379
0.03923;67.80862598
0.03924;67.82501241
0.03925;67.84139719
0.03926;67.85778031
0.03927;67.87416177
0.03928;67.89054156
0.03929;67.9069197
0.0393;67.92329616
0.03931;67.93967095
0.03932;67.95604406
0.03933;67.9724155
0.03934;67.98878525
0.03935;68.00515332
0.03936;68.0215197
0.03937;68.03788438
0.03938;68.05424737
0.03939;68.07060866
0.0394;68.08696824
0.03941;68.10332612
0.03942;68.11968229
0.03943;68.13603675
0.03944;68.15238949
0.03945;68.1687405
0.03946;68.1850898
0.03947;68.20143737
0.03948;68.2177832
0.03949;68.23412731
0.0395;68.25046967
0.03951;68.26681029
0.03952;68.28314917
0.03953;68.2994863
0.03954;68.31582168
0.03955;68.3321553
0.03956;68.34848717
0.03957;68.36481727
0.03958;68.3811456
0.03959;68.39747217
0.0396;68.41379696
0.03961;68.43011997
0.03962;68.44644121
0.03963;68.46276066
0.03964;68.47907832
0.03965;68.49539419
0.03966;68.51170826
0.03967;68.52802054
0.03968;68.54433101
0.03969;68.56063968
0.0397;68.57694653
0.03971;68.59325157
0.03972;68.6095548
0.03973;68.6258562
0.03974;68.64215578
0.03975;68.65845353
0.03976;68.67474944
0.03977;68.69104352
0.03978;68.70733576
0.03979;68.72362616
0.0398;68.73991471
0.03981;68.7562014
0.03982;68.77248624
0.03983;68.78876922
0.03984;68.80505034
0.03985;68.82132959
0.03986;68.83760697
0.03987;68.85388248
0.03988;68.8701561
0.03989;68.88642785
0.0399;68.9026977
0.03991;68.91896567
0.03992;68.93523174
0.03993;68.95149591
0.03994;68.96775818
0.03995;68.98401855
0.03996;69.000277
0.03997;69.01653354
0.03998;69.03278816
0.03999;69.04904086
0.04;69.06529164
0.04001;69.08154048
0.04002;69.09778739
0.04003;69.11403235
0.04004;69.13027538
0.04005;69.14651646
0.04006;69.16275559
0.04007;69.17899276
0.04008;69.19522798
0.04009;69.21146123
0.0401;69.22769251
0.04011;69.24392182
0.04012;69.26014916
0.04013;69.27637451
0.04014;69.29259789
0.04015;69.30881927
0.04016;69.32503866
0.04017;69.34125606
0.04018;69.35747145
0.04019;69.37368484
0.0402;69.38989622
0.04021;69.40610558
0.04022;69.42231293
0.04023;69.43851825
0.04024;69.45472155
0.04025;69.47092281
0.04026;69.48712204
0.04027;69.50331924
0.04028;69.51951438
0.04029;69.53570748
0.0403;69.55189853
0.04031;69.56808751
0.04032;69.58427444
0.04033;69.6004593
0.04034;69.61664209
0.04035;69.6328228
0.04036;69.64900144
0.04037;69.66517799
0.04038;69.68135245
0.04039;69.69752482
0.0404;69.71369509
0.04041;69.72986326
0.04042;69.74602933
0.04043;69.76219328
0.04044;69.77835511
0.04045;69.79451483
0.04046;69.81067242
0.04047;69.82682788
0.04048;69.84298121
0.04049;69.8591324
0.0405;69.87528144
0.04051;69.89142834
0.04052;69.90757308
0.04053;69.92371567
0.04054;69.93985609
0.04055;69.95599435
0.04056;69.97213044
0.04057;69.98826434
0.04058;70.00439607
0.04059;70.02052561
0.0406;70.03665297
0.04061;70.05277812
0.04062;70.06890108
0.04063;70.08502183
0.04064;70.10114037
0.04065;70.11725669
0.04066;70.1333708
0.04067;70.14948268
0.04068;70.16559233
0.04069;70.18169975
0.0407;70.19780493
0.04071;70.21390786
0.04072;70.23000855
0.04073;70.24610697
0.04074;70.26220315
0.04075;70.27829705
0.04076;70.29438869
0.04077;70.31047805
0.04078;70.32656514
0.04079;70.34264993
0.0408;70.35873244
0.04081;70.37481266
0.04082;70.39089057
0.04083;70.40696618
0.04084;70.42303948
0.04085;70.43911047
0.04086;70.45517913
0.04087;70.47124547
0.04088;70.48730948
0.04089;70.50337116
0.0409;70.51943049
0.04091;70.53548747
0.04092;70.55154211
0.04093;70.56759438
0.04094;70.5836443
0.04095;70.59969185
0.04096;70.61573702
0.04097;70.63177982
0.04098;70.64782023
0.04099;70.66385825
0.041;70.67989388
0.04101;70.69592711
0.04102;70.71195794
0.04103;70.72798635
0.04104;70.74401235
0.04105;70.76003592
0.04106;70.77605707
0.04107;70.79207579
0.04108;70.80809207
0.04109;70.8241059
0.0411;70.84011729
0.04111;70.85612622
0.04112;70.87213269
0.04113;70.8881367
0.04114;70.90413823
0.04115;70.92013729
0.04116;70.93613386
0.04117;70.95212795
0.04118;70.96811954
0.04119;70.98410863
0.0412;71.00009522
0.04121;71.01607929
0.04122;71.03206085
0.04123;71.04803988
0.04124;71.06401639
0.04125;71.07999036
0.04126;71.09596179
0.04127;71.11193067
0.04128;71.127897
0.04129;71.14386078
0.0413;71.15982199
0.04131;71.17578063
0.04132;71.19173669
0.04133;71.20769018
0.04134;71.22364107
0.04135;71.23958938
0.04136;71.25553508
0.04137;71.27147817
0.04138;71.28741866
0.04139;71.30335653
0.0414;71.31929177
0.04141;71.33522438
0.04142;71.35115436
0.04143;71.36708169
0.04144;71.38300638
0.04145;71.39892841
0.04146;71.41484778
0.04147;71.43076448
0.04148;71.44667851
0.04149;71.46258986
0.0415;71.47849853
0.04151;71.4944045
0.04152;71.51030778
0.04153;71.52620834
0.04154;71.5421062
0.04155;71.55800134
0.04156;71.57389376
0.04157;71.58978344
0.04158;71.60567039
0.04159;71.6215546
0.0416;71.63743605
0.04161;71.65331475
0.04162;71.66919069
0.04163;71.68506386
0.04164;71.70093425
0.04165;71.71680186
0.04166;71.73266668
0.04167;71.7485287
0.04168;71.76438792
0.04169;71.78024433
0.0417;71.79609793
0.04171;71.8119487
0.04172;71.82779665
0.04173;71.84364176
0.04174;71.85948402
0.04175;71.87532344
0.04176;71.89116
0.04177;71.9069937
0.04178;71.92282452
0.04179;71.93865247
0.0418;71.95447754
0.04181;71.97029971
0.04182;71.98611899
0.04183;72.00193536
0.04184;72.01774882
0.04185;72.03355936
0.04186;72.04936698
0.04187;72.06517166
0.04188;72.08097341
0.04189;72.0967722
0.0419;72.11256805
0.04191;72.12836093
0.04192;72.14415084
0.04193;72.15993778
0.04194;72.17572173
0.04195;72.19150269
0.04196;72.20728066
0.04197;72.22305562
0.04198;72.23882757
0.04199;72.2545965
0.042;72.2703624
0.04201;72.28612527
0.04202;72.3018851
0.04203;72.31764187
0.04204;72.3333956
0.04205;72.34914625
0.04206;72.36489384
0.04207;72.38063835
0.04208;72.39637977
0.04209;72.41211809
0.0421;72.42785332
0.04211;72.44358543
0.04212;72.45931443
0.04213;72.4750403
0.04214;72.49076304
0.04215;72.50648264
0.04216;72.52219909
0.04217;72.53791239
0.04218;72.55362252
0.04219;72.56932948
0.0422;72.58503327
0.04221;72.60073386
0.04222;72.61643126
0.04223;72.63212546
0.04224;72.64781644
0.04225;72.66350421
0.04226;72.67918875
0.04227;72.69487005
0.04228;72.71054811
0.04229;72.72622292
0.0423;72.74189447
0.04231;72.75756276
0.04232;72.77322776
0.04233;72.78888948
0.04234;72.80454791
0.04235;72.82020304
0.04236;72.83585487
0.04237;72.85150337
0.04238;72.86714855
0.04239;72.88279039
0.0424;72.8984289
0.04241;72.91406405
0.04242;72.92969584
0.04243;72.94532426
0.04244;72.96094931
0.04245;72.97657098
0.04246;72.99218925
0.04247;73.00780412
0.04248;73.02341557
0.04249;73.03902361
0.0425;73.05462822
0.04251;73.0702294
0.04252;73.08582713
0.04253;73.1014214
0.04254;73.11701221
0.04255;73.13259955
0.04256;73.14818341
0.04257;73.16376378
0.04258;73.17934065
0.04259;73.19491401
0.0426;73.21048386
0.04261;73.22605018
0.04262;73.24161297
0.04263;73.25717221
0.04264;73.2727279
0.04265;73.28828003
0.04266;73.30382858
0.04267;73.31937356
0.04268;73.33491495
0.04269;73.35045273
0.0427;73.36598691
0.04271;73.38151747
0.04272;73.39704441
0.04273;73.41256771
0.04274;73.42808736
0.04275;73.44360336
0.04276;73.45911569
0.04277;73.47462435
0.04278;73.49012932
0.04279;73.5056306
0.0428;73.52112818
0.04281;73.53662204
0.04282;73.55211219
0.04283;73.5675986
0.04284;73.58308126
0.04285;73.59856018
0.04286;73.61403533
0.04287;73.62950672
0.04288;73.64497432
0.04289;73.66043813
0.0429;73.67589814
0.04291;73.69135433
0.04292;73.70680671
0.04293;73.72225525
0.04294;73.73769995
0.04295;73.7531408
0.04296;73.76857779
0.04297;73.78401091
0.04298;73.79944014
0.04299;73.81486548
0.043;73.83028692
0.04301;73.84570444
0.04302;73.86111804
0.04303;73.87652771
0.04304;73.89193343
0.04305;73.90733519
0.04306;73.92273299
0.04307;73.93812681
0.04308;73.95351665
0.04309;73.96890248
0.0431;73.98428431
0.04311;73.99966212
0.04312;74.0150359
0.04313;74.03040563
0.04314;74.04577132
0.04315;74.06113294
0.04316;74.07649049
0.04317;74.09184396
0.04318;74.10719333
0.04319;74.12253859
0.0432;74.13787973
0.04321;74.15321675
0.04322;74.16854962
0.04323;74.18387834
0.04324;74.1992029
0.04325;74.21452329
0.04326;74.22983949
0.04327;74.24515149
0.04328;74.26045929
0.04329;74.27576287
0.0433;74.29106221
0.04331;74.30635731
0.04332;74.32164816
0.04333;74.33693474
0.04334;74.35221705
0.04335;74.36749506
0.04336;74.38276877
0.04337;74.39803818
0.04338;74.41330325
0.04339;74.42856399
0.0434;74.44382038
0.04341;74.45907241
0.04342;74.47432007
0.04343;74.48956334
0.04344;74.50480221
0.04345;74.52003668
0.04346;74.53526672
0.04347;74.55049234
0.04348;74.5657135
0.04349;74.58093021
0.0435;74.59614244
0.04351;74.6113502
0.04352;74.62655346
0.04353;74.64175221
0.04354;74.65694644
0.04355;74.67213613
0.04356;74.68732128
0.04357;74.70250188
0.04358;74.7176779
0.04359;74.73284933
0.0436;74.74801617
0.04361;74.7631784
0.04362;74.77833601
0.04363;74.79348898
0.04364;74.8086373
0.04365;74.82378096
0.04366;74.83891995
0.04367;74.85405424
0.04368;74.86918384
0.04369;74.88430872
0.0437;74.89942887
0.04371;74.91454428
0.04372;74.92965493
0.04373;74.94476082
0.04374;74.95986192
0.04375;74.97495823
0.04376;74.99004973
0.04377;75.0051364
0.04378;75.02021824
0.04379;75.03529523
0.0438;75.05036735
0.04381;75.06543459
0.04382;75.08049695
0.04383;75.09555439
0.04384;75.11060692
0.04385;75.12565451
0.04386;75.14069715
0.04387;75.15573482
0.04388;75.17076752
0.04389;75.18579523
0.0439;75.20081793
0.04391;75.21583562
0.04392;75.23084826
0.04393;75.24585586
0.04394;75.26085839
0.04395;75.27585584
0.04396;75.2908482
0.04397;75.30583545
0.04398;75.32081758
0.04399;75.33579457
0.044;75.3507664
0.04401;75.36573307
0.04402;75.38069455
0.04403;75.39565084
0.04404;75.41060191
0.04405;75.42554775
0.04406;75.44048835
0.04407;75.45542368
0.04408;75.47035374
0.04409;75.48527852
0.0441;75.50019798
0.04411;75.51511212
0.04412;75.53002093
0.04413;75.54492438
0.04414;75.55982246
0.04415;75.57471516
0.04416;75.58960245
0.04417;75.60448433
0.04418;75.61936078
0.04419;75.63423177
0.0442;75.6490973
0.04421;75.66395735
0.04422;75.6788119
0.04423;75.69366094
0.04424;75.70850444
0.04425;75.7233424
0.04426;75.73817479
0.04427;75.75300161
0.04428;75.76782282
0.04429;75.78263842
0.0443;75.79744839
0.04431;75.81225272
0.04432;75.82705137
0.04433;75.84184435
0.04434;75.85663162
0.04435;75.87141318
0.04436;75.88618901
0.04437;75.90095909
0.04438;75.91572339
0.04439;75.93048191
0.0444;75.94523463
0.04441;75.95998153
0.04442;75.97472259
0.04443;75.98945779
0.04444;76.00418712
0.04445;76.01891055
0.04446;76.03362808
0.04447;76.04833968
0.04448;76.06304533
0.04449;76.07774501
0.0445;76.09243872
0.04451;76.10712642
0.04452;76.12180811
0.04453;76.13648375
0.04454;76.15115334
0.04455;76.16581685
0.04456;76.18047427
0.04457;76.19512558
0.04458;76.20977076
0.04459;76.22440978
0.0446;76.23904264
0.04461;76.2536693
0.04462;76.26828976
0.04463;76.28290399
0.04464;76.29751198
0.04465;76.3121137
0.04466;76.32670913
0.04467;76.34129826
0.04468;76.35588106
0.04469;76.37045752
0.0447;76.38502762
0.04471;76.39959133
0.04472;76.41414864
0.04473;76.42869952
0.04474;76.44324396
0.04475;76.45778193
0.04476;76.47231342
0.04477;76.4868384
0.04478;76.50135686
0.04479;76.51586877
0.0448;76.53037411
0.04481;76.54487287
0.04482;76.55936501
0.04483;76.57385053
0.04484;76.58832939
0.04485;76.60280159
0.04486;76.61726709
0.04487;76.63172587
0.04488;76.64617792
0.04489;76.66062321
0.0449;76.67506172
0.04491;76.68949344
0.04492;76.70391833
0.04493;76.71833637
0.04494;76.73274755
0.04495;76.74715184
0.04496;76.76154922
0.04497;76.77593967
0.04498;76.79032316
0.04499;76.80469967
0.045;76.81906919
0.04501;76.83343168
0.04502;76.84778713
0.04503;76.86213551
0.04504;76.8764768
0.04505;76.89081097
0.04506;76.90513801
0.04507;76.91945788
0.04508;76.93377058
0.04509;76.94807606
0.0451;76.96237432
0.04511;76.97666532
0.04512;76.99094904
0.04513;77.00522546
0.04514;77.01949456
0.04515;77.0337563
0.04516;77.04801068
0.04517;77.06225765
0.04518;77.0764972
0.04519;77.0907293
0.0452;77.10495394
0.04521;77.11917107
0.04522;77.13338069
0.04523;77.14758276
0.04524;77.16177726
0.04525;77.17596416
0.04526;77.19014345
0.04527;77.20431508
0.04528;77.21847904
0.04529;77.23263531
0.0453;77.24678385
0.04531;77.26092465
0.04532;77.27505767
0.04533;77.28918289
0.04534;77.30330028
0.04535;77.31740981
0.04536;77.33151147
0.04537;77.34560523
0.04538;77.35969104
0.04539;77.3737689
0.0454;77.38783878
0.04541;77.40190064
0.04542;77.41595446
0.04543;77.43000021
0.04544;77.44403787
0.04545;77.4580674
0.04546;77.47208879
0.04547;77.486102
0.04548;77.500107
0.04549;77.51410377
0.0455;77.52809228
0.04551;77.54207249
0.04552;77.55604439
0.04553;77.57000795
0.04554;77.58396312
0.04555;77.5979099
0.04556;77.61184824
0.04557;77.62577812
0.04558;77.63969951
0.04559;77.65361237
0.0456;77.66751669
0.04561;77.68141243
0.04562;77.69529956
0.04563;77.70917806
0.04564;77.72304788
0.04565;77.736909
0.04566;77.7507614
0.04567;77.76460504
0.04568;77.77843989
0.04569;77.79226591
0.0457;77.80608309
0.04571;77.81989138
0.04572;77.83369076
0.04573;77.8474812
0.04574;77.86126266
0.04575;77.87503512
0.04576;77.88879853
0.04577;77.90255288
0.04578;77.91629812
0.04579;77.93003422
0.0458;77.94376116
0.04581;77.9574789
0.04582;77.97118741
0.04583;77.98488666
0.04584;77.9985766
0.04585;78.01225722
0.04586;78.02592847
0.04587;78.03959032
0.04588;78.05324275
0.04589;78.06688571
0.0459;78.08051917
0.04591;78.0941431
0.04592;78.10775746
0.04593;78.12136222
0.04594;78.13495735
0.04595;78.14854281
0.04596;78.16211856
0.04597;78.17568457
0.04598;78.18924081
0.04599;78.20278724
0.046;78.21632383
0.04601;78.22985053
0.04602;78.24336731
0.04603;78.25687415
0.04604;78.27037099
0.04605;78.28385781
0.04606;78.29733457
0.04607;78.31080122
0.04608;78.32425775
0.04609;78.3377041
0.0461;78.35114024
0.04611;78.36456613
0.04612;78.37798174
0.04613;78.39138702
0.04614;78.40478195
0.04615;78.41816647
0.04616;78.43154056
0.04617;78.44490417
0.04618;78.45825727
0.04619;78.47159982
0.0462;78.48493177
0.04621;78.49825309
0.04622;78.51156374
0.04623;78.52486368
0.04624;78.53815287
0.04625;78.55143127
0.04626;78.56469883
0.04627;78.57795553
0.04628;78.59120131
0.04629;78.60443614
0.0463;78.61765997
0.04631;78.63087277
0.04632;78.64407449
0.04633;78.6572651
0.04634;78.67044454
0.04635;78.68361278
0.04636;78.69676977
0.04637;78.70991548
0.04638;78.72304985
0.04639;78.73617285
0.0464;78.74928443
0.04641;78.76238456
0.04642;78.77547318
0.04643;78.78855025
0.04644;78.80161573
0.04645;78.81466957
0.04646;78.82771173
0.04647;78.84074217
0.04648;78.85376083
0.04649;78.86676768
0.0465;78.87976267
0.04651;78.89274575
0.04652;78.90571688
0.04653;78.91867601
0.04654;78.93162309
0.04655;78.94455808
0.04656;78.95748093
0.04657;78.9703916
0.04658;78.98329003
0.04659;78.99617618
0.0466;79.00905
0.04661;79.02191144
0.04662;79.03476046
0.04663;79.047597
0.04664;79.06042102
0.04665;79.07323246
0.04666;79.08603129
0.04667;79.09881744
0.04668;79.11159087
0.04669;79.12435153
0.0467;79.13709937
0.04671;79.14983433
0.04672;79.16255637
0.04673;79.17526544
0.04674;79.18796147
0.04675;79.20064443
0.04676;79.21331426
0.04677;79.22597091
0.04678;79.23861432
0.04679;79.25124444
0.0468;79.26386123
0.04681;79.27646461
0.04682;79.28905455
0.04683;79.30163098
0.04684;79.31419386
0.04685;79.32674313
0.04686;79.33927872
0.04687;79.3518006
0.04688;79.3643087
0.04689;79.37680296
0.0469;79.38928334
0.04691;79.40174977
0.04692;79.4142022
0.04693;79.42664057
0.04694;79.43906482
0.04695;79.45147489
0.04696;79.46387074
0.04697;79.47625229
0.04698;79.48861949
0.04699;79.50097228
0.047;79.51331061
0.04701;79.52563441
0.04702;79.53794362
0.04703;79.55023819
0.04704;79.56251804
0.04705;79.57478313
0.04706;79.58703339
0.04707;79.59926875
0.04708;79.61148916
0.04709;79.62369456
0.0471;79.63588487
0.04711;79.64806005
0.04712;79.66022002
0.04713;79.67236472
0.04714;79.68449409
0.04715;79.69660806
0.04716;79.70870657
0.04717;79.72078956
0.04718;79.73285695
0.04719;79.74490868
0.0472;79.75694469
0.04721;79.76896491
0.04722;79.78096927
0.04723;79.7929577
0.04724;79.80493014
0.04725;79.81688652
0.04726;79.82882678
0.04727;79.84075083
0.04728;79.85265861
0.04729;79.86455006
0.0473;79.8764251
0.04731;79.88828366
0.04732;79.90012568
0.04733;79.91195107
0.04734;79.92375977
0.04735;79.93555171
0.04736;79.94732681
0.04737;79.959085
0.04738;79.97082621
0.04739;79.98255036
0.0474;79.99425738
0.04741;80.0059472
0.04742;80.01761974
0.04743;80.02927491
0.04744;80.04091266
0.04745;80.0525329
0.04746;80.06413556
0.04747;80.07572055
0.04748;80.0872878
0.04749;80.09883723
0.0475;80.11036877
0.04751;80.12188233
0.04752;80.13337783
0.04753;80.1448552
0.04754;80.15631435
0.04755;80.1677552
0.04756;80.17917768
0.04757;80.19058169
0.04758;80.20196716
0.04759;80.213334
0.0476;80.22468214
0.04761;80.23601148
0.04762;80.24732194
0.04763;80.25861343
0.04764;80.26988588
0.04765;80.2811392
0.04766;80.29237329
0.04767;80.30358807
0.04768;80.31478346
0.04769;80.32595936
0.0477;80.33711569
0.04771;80.34825236
0.04772;80.35936928
0.04773;80.37046635
0.04774;80.3815435
0.04775;80.39260061
0.04776;80.40363762
0.04777;80.41465441
0.04778;80.4256509
0.04779;80.436627
0.0478;80.44758261
0.04781;80.45851763
0.04782;80.46943197
0.04783;80.48032554
0.04784;80.49119823
0.04785;80.50204996
0.04786;80.51288062
0.04787;80.52369011
0.04788;80.53447834
0.04789;80.54524521
0.0479;80.55599061
0.04791;80.56671444
0.04792;80.57741661
0.04793;80.58809701
0.04794;80.59875554
0.04795;80.60939209
0.04796;80.62000657
0.04797;80.63059886
0.04798;80.64116886
0.04799;80.65171647
0.048;80.66224157
0.04801;80.67274407
0.04802;80.68322384
0.04803;80.69368079
0.04804;80.70411481
0.04805;80.71452578
0.04806;80.72491359
0.04807;80.73527814
0.04808;80.7456193
0.04809;80.75593697
0.0481;80.76623103
0.04811;80.77650137
0.04812;80.78674787
0.04813;80.79697042
0.04814;80.8071689
0.04815;80.81734319
0.04816;80.82749318
0.04817;80.83761874
0.04818;80.84771975
0.04819;80.8577961
0.0482;80.86784767
0.04821;80.87787432
0.04822;80.88787594
0.04823;80.89785241
0.04824;80.9078036
0.04825;80.91772937
0.04826;80.92762962
0.04827;80.93750421
0.04828;80.94735301
0.04829;80.95717589
0.0483;80.96697273
0.04831;80.97674339
0.04832;80.98648774
0.04833;80.99620566
0.04834;81.005897
0.04835;81.01556163
0.04836;81.02519942
0.04837;81.03481023
0.04838;81.04439392
0.04839;81.05395036
0.0484;81.06347941
0.04841;81.07298093
0.04842;81.08245478
0.04843;81.09190081
0.04844;81.10131888
0.04845;81.11070886
0.04846;81.12007059
0.04847;81.12940393
0.04848;81.13870874
0.04849;81.14798486
0.0485;81.15723215
0.04851;81.16645046
0.04852;81.17563964
0.04853;81.18479953
0.04854;81.19392999
0.04855;81.20303085
0.04856;81.21210197
0.04857;81.22114319
0.04858;81.23015435
0.04859;81.2391353
0.0486;81.24808587
0.04861;81.2570059
0.04862;81.26589524
0.04863;81.27475372
0.04864;81.28358118
0.04865;81.29237744
0.04866;81.30114236
0.04867;81.30987575
0.04868;81.31857745
0.04869;81.32724729
0.0487;81.3358851
0.04871;81.34449071
0.04872;81.35306395
0.04873;81.36160463
0.04874;81.37011259
0.04875;81.37858764
0.04876;81.38702962
0.04877;81.39543833
0.04878;81.4038136
0.04879;81.41215524
0.0488;81.42046308
0.04881;81.42873693
0.04882;81.43697659
0.04883;81.44518189
0.04884;81.45335264
0.04885;81.46148864
0.04886;81.4695897
0.04887;81.47765562
0.04888;81.48568623
0.04889;81.49368131
0.0489;81.50164067
0.04891;81.50956411
0.04892;81.51745144
0.04893;81.52530244
0.04894;81.53311692
0.04895;81.54089467
0.04896;81.54863548
0.04897;81.55633915
0.04898;81.56400546
0.04899;81.57163421
0.049;81.57922519
0.04901;81.58677817
0.04902;81.59429294
0.04903;81.60176928
0.04904;81.60920698
0.04905;81.61660582
0.04906;81.62396556
0.04907;81.63128599
0.04908;81.63856688
0.04909;81.645808
0.0491;81.65300913
0.04911;81.66017002
0.04912;81.66729046
0.04913;81.67437019
0.04914;81.68140899
0.04915;81.68840662
0.04916;81.69536284
0.04917;81.7022774
0.04918;81.70915006
0.04919;81.71598057
0.0492;81.72276869
0.04921;81.72951416
0.04922;81.73621674
0.04923;81.74287616
0.04924;81.74949218
0.04925;81.75606453
0.04926;81.76259296
0.04927;81.7690772
0.04928;81.77551699
0.04929;81.78191206
0.0493;81.78826214
0.04931;81.79456696
0.04932;81.80082626
0.04933;81.80703975
0.04934;81.81320715
0.04935;81.81932819
0.04936;81.82540259
0.04937;81.83143005
0.04938;81.83741031
0.04939;81.84334305
0.0494;81.84922801
0.04941;81.85506487
0.04942;81.86085335
0.04943;81.86659314
0.04944;81.87228395
0.04945;81.87792548
0.04946;81.88351741
0.04947;81.88905943
0.04948;81.89455125
0.04949;81.89999254
0.0495;81.90538299
0.04951;81.91072227
0.04952;81.91601008
0.04953;81.92124607
0.04954;81.92642993
0.04955;81.93156133
0.04956;81.93663994
0.04957;81.94166541
0.04958;81.94663741
0.04959;81.95155561
0.0496;81.95641965
0.04961;81.96122919
0.04962;81.96598388
0.04963;81.97068336
0.04964;81.97532729
0.04965;81.9799153
0.04966;81.98444702
0.04967;81.98892211
0.04968;81.99334018
0.04969;81.99770086
0.0497;82.00200379
0.04971;82.00624858
0.04972;82.01043485
0.04973;82.01456222
0.04974;82.01863029
0.04975;82.02263869
0.04976;82.026587
0.04977;82.03047484
0.04978;82.03430181
0.04979;82.03806749
0.0498;82.04177147
0.04981;82.04541336
0.04982;82.04899272
0.04983;82.05250914
0.04984;82.05596219
0.04985;82.05935145
0.04986;82.06267649
0.04987;82.06593687
0.04988;82.06913215
0.04989;82.07226188
0.0499;82.07532563
0.04991;82.07832293
0.04992;82.08125333
0.04993;82.08411638
0.04994;82.08691161
0.04995;82.08963855
0.04996;82.09229672
0.04997;82.09488566
0.04998;82.09740487
0.04999;82.09985388
0.05;82.10223219
0.05001;82.10453931
0.05002;82.10677474
0.05003;82.10893797
0.05004;82.1110285
0.05005;82.11304581
0.05006;82.11498938
0.05007;82.11685869
0.05008;82.11865321
0.05009;82.1203724
0.0501;82.12201574
0.05011;82.12358266
0.05012;82.12507264
0.05013;82.1264851
0.05014;82.12781949
0.05015;82.12907525
0.05016;82.1302518
0.05017;82.13134857
0.05018;82.13236498
0.05019;82.13330044
0.0502;82.13415436
0.05021;82.13492613
0.05022;82.13561516
0.05023;82.13622083
0.05024;82.13674252
0.05025;82.13717962
0.05026;82.13753149
0.05027;82.1377975
0.05028;82.13797701
0.05029;82.13806936
0.0503;82.13807391
0.05031;82.13798999
0.05032;82.13781694
0.05033;82.13755408
0.05034;82.13720072
0.05035;82.13675619
0.05036;82.13621979
0.05037;82.13559081
0.05038;82.13486854
0.05039;82.13405227
0.0504;82.13314127
0.05041;82.13213482
0.05042;82.13103216
0.05043;82.12983257
0.05044;82.12853527
0.05045;82.12713952
0.05046;82.12564453
0.05047;82.12404953
0.05048;82.12235374
0.05049;82.12055635
0.0505;82.11865658
0.05051;82.11665359
0.05052;82.11454658
0.05053;82.11233471
0.05054;82.11001716
0.05055;82.10759306
0.05056;82.10506156
0.05057;82.10242181
0.05058;82.09967292
0.05059;82.09681401
0.0506;82.09384419
0.05061;82.09076256
0.05062;82.08756819
0.05063;82.08426018
0.05064;82.08083758
0.05065;82.07729945
0.05066;82.07364485
0.05067;82.0698728
0.05068;82.06598232
0.05069;82.06197245
0.0507;82.05784217
0.05071;82.05359048
0.05072;82.04921637
0.05073;82.0447188
0.05074;82.04009672
0.05075;82.03534909
0.05076;82.03047484
0.05077;82.0254729
0.05078;82.02034216
0.05079;82.01508154
0.0508;82.00968991
0.05081;82.00416614
0.05082;81.99850911
0.05083;81.99271764
